y,m,d,h,G(i) [W/m2],H_sun,T_amb,,,,
2020,10,27,:0610,76.93,6.05,12.84,,,,
2020,10,27,:0710,72.61,13.45,12.82,,,,
2020,10,27,:0810,189.25,19.39,13.61,,,,
2020,10,27,:0910,113.8,23.39,14.63,,,,
2020,10,27,:1010,141.17,25.02,15.44,,,,
2020,10,27,:1110,108.49,24.1,16.33,,,,
2020,10,27,:1210,105.09,20.73,16.55,,,,
2020,10,27,:1310,152.41,15.29,16.67,,,,
2020,10,27,:1410,41.05,8.25,16.19,,,,
2020,10,27,:1510,0,0,15.26,,,,
2020,10,27,:1610,0,0,14.08,,,,
2020,10,27,:1710,0,0,12.94,,,,
2020,10,27,:1810,0,0,12.03,,,,
2020,10,27,:1910,0,0,11.69,,,,
2020,10,27,:2010,0,0,11.68,,,,
2020,10,27,:2110,0,0,11.14,,,,
2020,10,27,:2210,0,0,11.32,,,,
2020,10,27,:2310,0,0,11.33,,,,
2020,10,28,:0010,0,0,11.14,,,,
2020,10,28,:0110,0,0,10.72,,,,
2020,10,28,:0210,0,0,10.08,,,,
2020,10,28,:0310,0,0,9.06,,,,
2020,10,28,:0410,0,0,8.12,,,,
2020,10,28,:0510,0,0,7.51,,,,
2020,10,28,:0610,55.56,5.77,7.46,,,,
2020,10,28,:0710,199.43,13.15,9.02,,,,
2020,10,28,:0810,358.97,19.08,10.27,,,,
2020,10,28,:0910,355.55,23.06,11.57,,,,
2020,10,28,:1010,152.03,24.68,12.29,,,,
2020,10,28,:1110,37.93,23.76,13.21,,,,
2020,10,28,:1210,71.44,20.41,14.24,,,,
2020,10,28,:1310,44.98,14.98,14.98,,,,
2020,10,28,:1410,19.4,7.96,14.71,,,,
2020,10,28,:1510,0,0,14.04,,,,
2020,10,28,:1610,0,0,13.42,,,,
2020,10,28,:1710,0,0,12.71,,,,
2020,10,28,:1810,0,0,11.85,,,,
2020,10,28,:1910,0,0,11.69,,,,
2020,10,28,:2010,0,0,11.34,,,,
2020,10,28,:2110,0,0,10.94,,,,
2020,10,28,:2210,0,0,10.17,,,,
2020,10,28,:2310,0,0,9.5,,,,
2020,10,29,:0010,0,0,8.96,,,,
2020,10,29,:0110,0,0,8.46,,,,
2020,10,29,:0210,0,0,8.42,,,,
2020,10,29,:0310,0,0,8.7,,,,
2020,10,29,:0410,0,0,8.65,,,,
2020,10,29,:0510,0,0,8.7,,,,
2020,10,29,:0610,35.75,5.5,8.63,,,,
2020,10,29,:0710,168.36,12.86,9.49,,,,
2020,10,29,:0810,249.73,18.77,10.73,,,,
2020,10,29,:0910,841.97,22.73,11.93,,,,
2020,10,29,:1010,821.64,24.35,12.99,,,,
2020,10,29,:1110,583.13,23.43,13.78,,,,
2020,10,29,:1210,557.4,20.08,14.23,,,,
2020,10,29,:1310,74.62,14.67,14.23,,,,
2020,10,29,:1410,26.46,7.67,13.43,,,,
2020,10,29,:1510,0,0,12.45,,,,
2020,10,29,:1610,0,0,11.58,,,,
2020,10,29,:1710,0,0,10.86,,,,
2020,10,29,:1810,0,0,10.44,,,,
2020,10,29,:1910,0,0,9.82,,,,
2020,10,29,:2010,0,0,9.42,,,,
2020,10,29,:2110,0,0,9.04,,,,
2020,10,29,:2210,0,0,8.48,,,,
2020,10,29,:2310,0,0,7.86,,,,
2020,10,30,:0010,0,0,7.07,,,,
2020,10,30,:0110,0,0,6.33,,,,
2020,10,30,:0210,0,0,5.95,,,,
2020,10,30,:0310,0,0,5.58,,,,
2020,10,30,:0410,0,0,5.48,,,,
2020,10,30,:0510,0,0,5.5,,,,
2020,10,30,:0610,65.05,5.22,5.8,,,,
2020,10,30,:0710,337.27,12.57,6.5,,,,
2020,10,30,:0810,162.24,18.46,7.64,,,,
2020,10,30,:0910,250.14,22.41,8.66,,,,
2020,10,30,:1010,449.62,24.02,9.49,,,,
2020,10,30,:1110,334.58,23.1,10.14,,,,
2020,10,30,:1210,356.35,19.77,10.56,,,,
2020,10,30,:1310,152.21,14.37,10.67,,,,
2020,10,30,:1410,46.08,7.38,10.36,,,,
2020,10,30,:1510,0,0,9.88,,,,
2020,10,30,:1610,0,0,9.28,,,,
2020,10,30,:1710,0,0,8.79,,,,
2020,10,30,:1810,0,0,8.63,,,,
2020,10,30,:1910,0,0,8.47,,,,
2020,10,30,:2010,0,0,8.26,,,,
2020,10,30,:2110,0,0,7.85,,,,
2020,10,30,:2210,0,0,7.34,,,,
2020,10,30,:2310,0,0,6.38,,,,
2020,10,31,:0010,0,0,5.91,,,,
2020,10,31,:0110,0,0,5.4,,,,
2020,10,31,:0210,0,0,4.74,,,,
2020,10,31,:0310,0,0,4.26,,,,
2020,10,31,:0410,0,0,3.8,,,,
2020,10,31,:0510,0,0,3.44,,,,
2020,10,31,:0610,94.21,4.95,3.19,,,,
2020,10,31,:0710,330.3,12.28,4.92,,,,
2020,10,31,:0810,143.05,18.15,6.92,,,,
2020,10,31,:0910,85.56,22.09,8.34,,,,
2020,10,31,:1010,90.85,23.69,9.21,,,,
2020,10,31,:1110,75.85,22.78,9.63,,,,
2020,10,31,:1210,39.69,19.45,9.76,,,,
2020,10,31,:1310,26.46,14.07,9.55,,,,
2020,10,31,:1410,25.58,7.1,9.3,,,,
2020,10,31,:1510,0,0,8.95,,,,
2020,10,31,:1610,0,0,8.62,,,,
2020,10,31,:1710,0,0,8.25,,,,
2020,10,31,:1810,0,0,7.98,,,,
2020,10,31,:1910,0,0,7.61,,,,
2020,10,31,:2010,0,0,7.3,,,,
2020,10,31,:2110,0,0,7.15,,,,
2020,10,31,:2210,0,0,6.97,,,,
2020,10,31,:2310,0,0,6.89,,,,
2020,11,1,:0010,0,0,6.67,,,,
2020,11,1,:0110,0,0,6.65,,,,
2020,11,1,:0210,0,0,6.28,,,,
2020,11,1,:0310,0,0,5.97,,,,
2020,11,1,:0410,0,0,5.52,,,,
2020,11,1,:0510,0,0,5.22,,,,
2020,11,1,:0610,32.77,4.68,4.9,,,,
2020,11,1,:0710,211.16,11.99,5.59,,,,
2020,11,1,:0810,167.31,17.85,6.89,,,,
2020,11,1,:0910,346.71,21.77,7.8,,,,
2020,11,1,:1010,709.47,23.37,8.56,,,,
2020,11,1,:1110,682.87,22.46,9.38,,,,
2020,11,1,:1210,585.15,19.15,10.02,,,,
2020,11,1,:1310,460.4,13.78,10.23,,,,
2020,11,1,:1410,149.37,6.83,9.92,,,,
2020,11,1,:1510,0,0,9.38,,,,
2020,11,1,:1610,0,0,9.01,,,,
2020,11,1,:1710,0,0,8.76,,,,
2020,11,1,:1810,0,0,8.65,,,,
2020,11,1,:1910,0,0,7.93,,,,
2020,11,1,:2010,0,0,7.93,,,,
2020,11,1,:2110,0,0,8.08,,,,
2020,11,1,:2210,0,0,8.23,,,,
2020,11,1,:2310,0,0,8.42,,,,
2020,11,2,:0010,0,0,8.5,,,,
2020,11,2,:0110,0,0,8.29,,,,
2020,11,2,:0210,0,0,8.01,,,,
2020,11,2,:0310,0,0,7.85,,,,
2020,11,2,:0410,0,0,7.79,,,,
2020,11,2,:0510,0,0,7.8,,,,
2020,11,2,:0610,12.35,4.41,8.19,,,,
2020,11,2,:0710,75.61,11.71,8.56,,,,
2020,11,2,:0810,65.27,17.54,9.46,,,,
2020,11,2,:0910,71.44,21.46,10.63,,,,
2020,11,2,:1010,72.33,23.05,11.34,,,,
2020,11,2,:1110,51.16,22.14,11.67,,,,
2020,11,2,:1210,40.57,18.84,11.82,,,,
2020,11,2,:1310,22.05,13.49,12.2,,,,
2020,11,2,:1410,40.87,6.56,12.25,,,,
2020,11,2,:1510,0,0,12.02,,,,
2020,11,2,:1610,0,0,12.01,,,,
2020,11,2,:1710,0,0,12.09,,,,
2020,11,2,:1810,0,0,12.27,,,,
2020,11,2,:1910,0,0,11.92,,,,
2020,11,2,:2010,0,0,12.23,,,,
2020,11,2,:2110,0,0,12.58,,,,
2020,11,2,:2210,0,0,12.89,,,,
2020,11,2,:2310,0,0,13.18,,,,
2020,11,3,:0010,0,0,13.48,,,,
2020,11,3,:0110,0,0,13.74,,,,
2020,11,3,:0210,0,0,13.78,,,,
2020,11,3,:0310,0,0,13.35,,,,
2020,11,3,:0410,0,0,12.84,,,,
2020,11,3,:0510,0,0,12.42,,,,
2020,11,3,:0610,52.73,4.14,12.09,,,,
2020,11,3,:0710,105.51,11.42,12.92,,,,
2020,11,3,:0810,78.93,17.25,14.13,,,,
2020,11,3,:0910,49.39,21.14,15.44,,,,
2020,11,3,:1010,89.97,22.73,15.8,,,,
2020,11,3,:1110,59.1,21.83,16.08,,,,
2020,11,3,:1210,138.46,18.54,15.57,,,,
2020,11,3,:1310,38.81,13.21,15.12,,,,
2020,11,3,:1410,52.78,6.29,14.73,,,,
2020,11,3,:1510,0,0,14.13,,,,
2020,11,3,:1610,0,0,12.97,,,,
2020,11,3,:1710,0,0,12.02,,,,
2020,11,3,:1810,0,0,11.58,,,,
2020,11,3,:1910,0,0,10.49,,,,
2020,11,3,:2010,0,0,9.82,,,,
2020,11,3,:2110,0,0,9.29,,,,
2020,11,3,:2210,0,0,8.79,,,,
2020,11,3,:2310,0,0,8.28,,,,
2020,11,4,:0010,0,0,7.77,,,,
2020,11,4,:0110,0,0,7.41,,,,
2020,11,4,:0210,0,0,6.94,,,,
2020,11,4,:0310,0,0,6.89,,,,
2020,11,4,:0410,0,0,7.32,,,,
2020,11,4,:0510,0,0,7.62,,,,
2020,11,4,:0610,4.41,3.87,7.83,,,,
2020,11,4,:0710,25.58,11.14,8.3,,,,
2020,11,4,:0810,35.28,16.95,8.74,,,,
2020,11,4,:0910,41.46,20.84,9.3,,,,
2020,11,4,:1010,89.97,22.42,9.86,,,,
2020,11,4,:1110,44.1,21.53,10.19,,,,
2020,11,4,:1210,106.38,18.25,10.25,,,,
2020,11,4,:1310,207.94,12.94,10.48,,,,
2020,11,4,:1410,8.82,6.03,10.44,,,,
2020,11,4,:1510,0,0,9.79,,,,
2020,11,4,:1610,0,0,8.81,,,,
2020,11,4,:1710,0,0,8.09,,,,
2020,11,4,:1810,0,0,7.29,,,,
2020,11,4,:1910,0,0,6.77,,,,
2020,11,4,:2010,0,0,6.32,,,,
2020,11,4,:2110,0,0,6.16,,,,
2020,11,4,:2210,0,0,6.03,,,,
2020,11,4,:2310,0,0,5.63,,,,
2020,11,5,:0010,0,0,5.4,,,,
2020,11,5,:0110,0,0,5.36,,,,
2020,11,5,:0210,0,0,5.22,,,,
2020,11,5,:0310,0,0,5.28,,,,
2020,11,5,:0410,0,0,4.84,,,,
2020,11,5,:0510,0,0,4.36,,,,
2020,11,5,:0610,54.11,3.61,4.15,,,,
2020,11,5,:0710,397.97,10.86,4.74,,,,
2020,11,5,:0810,582.3,16.66,6.12,,,,
2020,11,5,:0910,621.78,20.53,7.2,,,,
2020,11,5,:1010,807.14,22.11,8.1,,,,
2020,11,5,:1110,692.4,21.22,8.76,,,,
2020,11,5,:1210,198.59,17.96,9.24,,,,
2020,11,5,:1310,343,12.66,9.44,,,,
2020,11,5,:1410,109.52,5.77,9.1,,,,
2020,11,5,:1510,0,0,8.55,,,,
2020,11,5,:1610,0,0,7.93,,,,
2020,11,5,:1710,0,0,7.33,,,,
2020,11,5,:1810,0,0,7.03,,,,
2020,11,5,:1910,0,0,7.15,,,,
2020,11,5,:2010,0,0,7.28,,,,
2020,11,5,:2110,0,0,7.36,,,,
2020,11,5,:2210,0,0,7.52,,,,
2020,11,5,:2310,0,0,7.74,,,,
2020,11,6,:0010,0,0,7.89,,,,
2020,11,6,:0110,0,0,8,,,,
2020,11,6,:0210,0,0,8.06,,,,
2020,11,6,:0310,0,0,8.08,,,,
2020,11,6,:0410,0,0,8.12,,,,
2020,11,6,:0510,0,0,8.17,,,,
2020,11,6,:0610,3.53,3.34,8.25,,,,
2020,11,6,:0710,14.99,10.58,8.48,,,,
2020,11,6,:0810,137.81,16.36,8.88,,,,
2020,11,6,:0910,58.21,20.23,9.23,,,,
2020,11,6,:1010,109.66,21.81,9.51,,,,
2020,11,6,:1110,89.97,20.93,9.82,,,,
2020,11,6,:1210,40.57,17.68,10.19,,,,
2020,11,6,:1310,43.22,12.4,10.29,,,,
2020,11,6,:1410,13.23,5.52,10.4,,,,
2020,11,6,:1510,0,0,10.3,,,,
2020,11,6,:1610,0,0,10.24,,,,
2020,11,6,:1710,0,0,10.23,,,,
2020,11,6,:1810,0,0,10.18,,,,
2020,11,6,:1910,0,0,9.62,,,,
2020,11,6,:2010,0,0,9.59,,,,
2020,11,6,:2110,0,0,9.6,,,,
2020,11,6,:2210,0,0,9.39,,,,
2020,11,6,:2310,0,0,9.45,,,,
2020,11,7,:0010,0,0,9.33,,,,
2020,11,7,:0110,0,0,9.31,,,,
2020,11,7,:0210,0,0,9.28,,,,
2020,11,7,:0310,0,0,9.26,,,,
2020,11,7,:0410,0,0,9.24,,,,
2020,11,7,:0510,0,0,9.19,,,,
2020,11,7,:0610,5.29,3.08,9.13,,,,
2020,11,7,:0710,53.47,10.31,9.24,,,,
2020,11,7,:0810,68.8,16.08,9.52,,,,
2020,11,7,:0910,37.93,19.94,9.72,,,,
2020,11,7,:1010,42.34,21.51,9.8,,,,
2020,11,7,:1110,44.1,20.63,9.82,,,,
2020,11,7,:1210,37.93,17.4,9.87,,,,
2020,11,7,:1310,22.05,12.13,9.76,,,,
2020,11,7,:1410,7.06,5.28,9.67,,,,
2020,11,7,:1510,0,0,9.55,,,,
2020,11,7,:1610,0,0,9.46,,,,
2020,11,7,:1710,0,0,9.44,,,,
2020,11,7,:1810,0,0,9.34,,,,
2020,11,7,:1910,0,0,8.68,,,,
2020,11,7,:2010,0,0,8.56,,,,
2020,11,7,:2110,0,0,8.31,,,,
2020,11,7,:2210,0,0,8.02,,,,
2020,11,7,:2310,0,0,7.6,,,,
2020,11,8,:0010,0,0,7.13,,,,
2020,11,8,:0110,0,0,6.81,,,,
2020,11,8,:0210,0,0,6.49,,,,
2020,11,8,:0310,0,0,6.17,,,,
2020,11,8,:0410,0,0,5.88,,,,
2020,11,8,:0510,0,0,5.53,,,,
2020,11,8,:0610,7.06,2.82,5.13,,,,
2020,11,8,:0710,177.47,10.04,5.57,,,,
2020,11,8,:0810,428.95,15.79,7.2,,,,
2020,11,8,:0910,592.8,19.64,8.48,,,,
2020,11,8,:1010,562.42,21.22,9.37,,,,
2020,11,8,:1110,517.43,20.35,9.99,,,,
2020,11,8,:1210,391.79,17.12,10.16,,,,
2020,11,8,:1310,50.28,11.88,9.94,,,,
2020,11,8,:1410,9.7,5.04,9.44,,,,
2020,11,8,:1510,0,0,8.75,,,,
2020,11,8,:1610,0,0,8.28,,,,
2020,11,8,:1710,0,0,7.89,,,,
2020,11,8,:1810,0,0,7.78,,,,
2020,11,8,:1910,0,0,7.01,,,,
2020,11,8,:2010,0,0,6.94,,,,
2020,11,8,:2110,0,0,6.87,,,,
2020,11,8,:2210,0,0,6.84,,,,
2020,11,8,:2310,0,0,6.72,,,,
2020,11,9,:0010,0,0,6.69,,,,
2020,11,9,:0110,0,0,6.55,,,,
2020,11,9,:0210,0,0,6.52,,,,
2020,11,9,:0310,0,0,6.31,,,,
2020,11,9,:0410,0,0,6.39,,,,
2020,11,9,:0510,0,0,6.39,,,,
2020,11,9,:0610,2.65,2.57,6.12,,,,
2020,11,9,:0710,77.59,9.77,6.49,,,,
2020,11,9,:0810,127.17,15.51,6.98,,,,
2020,11,9,:0910,93.95,19.35,7.43,,,,
2020,11,9,:1010,108.01,20.93,7.71,,,,
2020,11,9,:1110,67.92,20.06,7.9,,,,
2020,11,9,:1210,49.39,16.86,8.04,,,,
2020,11,9,:1310,86.21,11.63,8.13,,,,
2020,11,9,:1410,91.82,4.81,8.07,,,,
2020,11,9,:1510,0,0,7.82,,,,
2020,11,9,:1610,0,0,7.61,,,,
2020,11,9,:1710,0,0,7.4,,,,
2020,11,9,:1810,0,0,7.29,,,,
2020,11,9,:1910,0,0,7.08,,,,
2020,11,9,:2010,0,0,7,,,,
2020,11,9,:2110,0,0,6.86,,,,
2020,11,9,:2210,0,0,6.78,,,,
2020,11,9,:2310,0,0,6.67,,,,
2020,11,10,:0010,0,0,6.4,,,,
2020,11,10,:0110,0,0,6.5,,,,
2020,11,10,:0210,0,0,6.39,,,,
2020,11,10,:0310,0,0,6.18,,,,
2020,11,10,:0410,0,0,6.09,,,,
2020,11,10,:0510,0,0,5.7,,,,
2020,11,10,:0610,0,0,5.7,,,,
2020,11,10,:0710,74.47,9.5,5.9,,,,
2020,11,10,:0810,92.59,15.23,6.75,,,,
2020,11,10,:0910,64.39,19.07,7.05,,,,
2020,11,10,:1010,68.8,20.64,7.22,,,,
2020,11,10,:1110,58.21,19.79,7.36,,,,
2020,11,10,:1210,49.39,16.59,7.42,,,,
2020,11,10,:1310,35.28,11.38,7.48,,,,
2020,11,10,:1410,7.06,4.58,7.35,,,,
2020,11,10,:1510,0,0,7.13,,,,
2020,11,10,:1610,0,0,6.74,,,,
2020,11,10,:1710,0,0,6.66,,,,
2020,11,10,:1810,0,0,6.55,,,,
2020,11,10,:1910,0,0,6.56,,,,
2020,11,10,:2010,0,0,6.42,,,,
2020,11,10,:2110,0,0,6.28,,,,
2020,11,10,:2210,0,0,6.02,,,,
2020,11,10,:2310,0,0,5.82,,,,
2020,11,11,:0010,0,0,5.71,,,,
2020,11,11,:0110,0,0,5.74,,,,
2020,11,11,:0210,0,0,5.6,,,,
2020,11,11,:0310,0,0,5.49,,,,
2020,11,11,:0410,0,0,5.24,,,,
2020,11,11,:0510,0,0,5.19,,,,
2020,11,11,:0610,0,0,5.14,,,,
2020,11,11,:0710,46.81,9.24,5.55,,,,
2020,11,11,:0810,59.98,14.96,6.14,,,,
2020,11,11,:0910,48.51,18.79,6.67,,,,
2020,11,11,:1010,50.28,20.36,7.09,,,,
2020,11,11,:1110,53.8,19.51,7.22,,,,
2020,11,11,:1210,37.05,16.34,7.34,,,,
2020,11,11,:1310,43.22,11.14,7.27,,,,
2020,11,11,:1410,13.23,4.36,7.03,,,,
2020,11,11,:1510,0,0,6.89,,,,
2020,11,11,:1610,0,0,6.77,,,,
2020,11,11,:1710,0,0,6.67,,,,
2020,11,11,:1810,0,0,6.4,,,,
2020,11,11,:1910,0,0,6.29,,,,
2020,11,11,:2010,0,0,6.36,,,,
2020,11,11,:2110,0,0,6.31,,,,
2020,11,11,:2210,0,0,6.36,,,,
2020,11,11,:2310,0,0,6.32,,,,
2020,11,12,:0010,0,0,6.32,,,,
2020,11,12,:0110,0,0,6.24,,,,
2020,11,12,:0210,0,0,6.19,,,,
2020,11,12,:0310,0,0,6.07,,,,
2020,11,12,:0410,0,0,6.02,,,,
2020,11,12,:0510,0,0,5.91,,,,
2020,11,12,:0610,0,0,5.79,,,,
2020,11,12,:0710,137.62,8.98,5.56,,,,
2020,11,12,:0810,47.63,14.69,5.98,,,,
2020,11,12,:0910,33.52,18.51,6.67,,,,
2020,11,12,:1010,42.34,20.09,6.95,,,,
2020,11,12,:1110,36.16,19.25,7.14,,,,
2020,11,12,:1210,34.4,16.08,7.17,,,,
2020,11,12,:1310,26.46,10.91,7.11,,,,
2020,11,12,:1410,6.17,4.14,6.86,,,,
2020,11,12,:1510,0,0,6.56,,,,
2020,11,12,:1610,0,0,6.35,,,,
2020,11,12,:1710,0,0,6.11,,,,
2020,11,12,:1810,0,0,5.94,,,,
2020,11,12,:1910,0,0,5.27,,,,
2020,11,12,:2010,0,0,5.11,,,,
2020,11,12,:2110,0,0,5.08,,,,
2020,11,12,:2210,0,0,4.78,,,,
2020,11,12,:2310,0,0,4.86,,,,
2020,11,13,:0010,0,0,4.71,,,,
2020,11,13,:0110,0,0,4.46,,,,
2020,11,13,:0210,0,0,4.43,,,,
2020,11,13,:0310,0,0,4.36,,,,
2020,11,13,:0410,0,0,4.47,,,,
2020,11,13,:0510,0,0,4.55,,,,
2020,11,13,:0610,0,0,4.69,,,,
2020,11,13,:0710,16.76,8.72,5.19,,,,
2020,11,13,:0810,163.1,14.42,5.72,,,,
2020,11,13,:0910,64.39,18.24,6.49,,,,
2020,11,13,:1010,28.23,19.82,7.02,,,,
2020,11,13,:1110,49.39,18.99,7.28,,,,
2020,11,13,:1210,22.05,15.84,7.51,,,,
2020,11,13,:1310,13.23,10.68,7.5,,,,
2020,11,13,:1410,2.65,3.93,7.42,,,,
2020,11,13,:1510,0,0,7.28,,,,
2020,11,13,:1610,0,0,7.22,,,,
2020,11,13,:1710,0,0,7.21,,,,
2020,11,13,:1810,0,0,6.82,,,,
2020,11,13,:1910,0,0,6.3,,,,
2020,11,13,:2010,0,0,6.19,,,,
2020,11,13,:2110,0,0,6.21,,,,
2020,11,13,:2210,0,0,5.77,,,,
2020,11,13,:2310,0,0,5.73,,,,
2020,11,14,:0010,0,0,5.31,,,,
2020,11,14,:0110,0,0,5.19,,,,
2020,11,14,:0210,0,0,4.88,,,,
2020,11,14,:0310,0,0,4.73,,,,
2020,11,14,:0410,0,0,4.47,,,,
2020,11,14,:0510,0,0,4.58,,,,
2020,11,14,:0610,0,0,4.82,,,,
2020,11,14,:0710,127.14,8.46,5.34,,,,
2020,11,14,:0810,144.94,14.16,6.21,,,,
2020,11,14,:0910,84.42,17.97,7.34,,,,
2020,11,14,:1010,167.89,19.55,8.36,,,,
2020,11,14,:1110,118.28,18.73,8.89,,,,
2020,11,14,:1210,182.2,15.6,9.53,,,,
2020,11,14,:1310,132.78,10.46,9.42,,,,
2020,11,14,:1410,12.35,3.73,9.34,,,,
2020,11,14,:1510,0,0,8.92,,,,
2020,11,14,:1610,0,0,8.51,,,,
2020,11,14,:1710,0,0,8.37,,,,
2020,11,14,:1810,0,0,8.45,,,,
2020,11,14,:1910,0,0,8.57,,,,
2020,11,14,:2010,0,0,8.69,,,,
2020,11,14,:2110,0,0,8.73,,,,
2020,11,14,:2210,0,0,8.8,,,,
2020,11,14,:2310,0,0,8.88,,,,
2020,11,15,:0010,0,0,8.91,,,,
2020,11,15,:0110,0,0,8.92,,,,
2020,11,15,:0210,0,0,8.87,,,,
2020,11,15,:0310,0,0,8.8,,,,
2020,11,15,:0410,0,0,8.64,,,,
2020,11,15,:0510,0,0,8.38,,,,
2020,11,15,:0610,0,0,8.14,,,,
2020,11,15,:0710,30.87,8.21,7.67,,,,
2020,11,15,:0810,76.3,13.9,8.17,,,,
2020,11,15,:0910,227.48,17.71,8.86,,,,
2020,11,15,:1010,256.98,19.29,9.8,,,,
2020,11,15,:1110,340.23,18.48,10.46,,,,
2020,11,15,:1210,124.96,15.36,10.83,,,,
2020,11,15,:1310,57.26,10.24,10.85,,,,
2020,11,15,:1410,67.05,3.53,10.27,,,,
2020,11,15,:1510,0,0,9.49,,,,
2020,11,15,:1610,0,0,9.15,,,,
2020,11,15,:1710,0,0,8.85,,,,
2020,11,15,:1810,0,0,8.47,,,,
2020,11,15,:1910,0,0,7.74,,,,
2020,11,15,:2010,0,0,7.44,,,,
2020,11,15,:2110,0,0,7.33,,,,
2020,11,15,:2210,0,0,7.15,,,,
2020,11,15,:2310,0,0,6.76,,,,
2020,11,16,:0010,0,0,6.42,,,,
2020,11,16,:0110,0,0,5.98,,,,
2020,11,16,:0210,0,0,5.58,,,,
2020,11,16,:0310,0,0,5.19,,,,
2020,11,16,:0410,0,0,4.73,,,,
2020,11,16,:0510,0,0,4.54,,,,
2020,11,16,:0610,0,0,4.15,,,,
2020,11,16,:0710,89.31,7.97,4.44,,,,
2020,11,16,:0810,18.52,13.64,5.68,,,,
2020,11,16,:0910,103.83,17.45,7.07,,,,
2020,11,16,:1010,83.79,19.03,8.34,,,,
2020,11,16,:1110,167.14,18.23,9.17,,,,
2020,11,16,:1210,614.62,15.13,9.77,,,,
2020,11,16,:1310,262.37,10.03,9.9,,,,
2020,11,16,:1410,21.91,3.34,9.27,,,,
2020,11,16,:1510,0,0,8.89,,,,
2020,11,16,:1610,0,0,8.65,,,,
2020,11,16,:1710,0,0,8.48,,,,
2020,11,16,:1810,0,0,8.38,,,,
2020,11,16,:1910,0,0,8.35,,,,
2020,11,16,:2010,0,0,8.2,,,,
2020,11,16,:2110,0,0,8.11,,,,
2020,11,16,:2210,0,0,8.15,,,,
2020,11,16,:2310,0,0,8.09,,,,
2020,11,17,:0010,0,0,7.85,,,,
2020,11,17,:0110,0,0,7.43,,,,
2020,11,17,:0210,0,0,6.71,,,,
2020,11,17,:0310,0,0,6.02,,,,
2020,11,17,:0410,0,0,5.41,,,,
2020,11,17,:0510,0,0,4.85,,,,
2020,11,17,:0610,0,0,4.79,,,,
2020,11,17,:0710,100.71,7.72,6.03,,,,
2020,11,17,:0810,70.02,13.39,6.91,,,,
2020,11,17,:0910,45.87,17.2,7.92,,,,
2020,11,17,:1010,70.56,18.78,9,,,,
2020,11,17,:1110,74.09,18,9.72,,,,
2020,11,17,:1210,37.93,14.91,10.19,,,,
2020,11,17,:1310,17.64,9.83,10.16,,,,
2020,11,17,:1410,1.76,3.15,10.06,,,,
2020,11,17,:1510,0,0,9.72,,,,
2020,11,17,:1610,0,0,9.54,,,,
2020,11,17,:1710,0,0,9.42,,,,
2020,11,17,:1810,0,0,9.35,,,,
2020,11,17,:1910,0,0,8.43,,,,
2020,11,17,:2010,0,0,7.66,,,,
2020,11,17,:2110,0,0,6.95,,,,
2020,11,17,:2210,0,0,6.73,,,,
2020,11,17,:2310,0,0,7.02,,,,
2020,11,18,:0010,0,0,7.3,,,,
2020,11,18,:0110,0,0,7.83,,,,
2020,11,18,:0210,0,0,8.21,,,,
2020,11,18,:0310,0,0,8.44,,,,
2020,11,18,:0410,0,0,8.55,,,,
2020,11,18,:0510,0,0,8.64,,,,
2020,11,18,:0610,0,0,8.74,,,,
2020,11,18,:0710,37.99,7.48,8.94,,,,
2020,11,18,:0810,80.7,13.15,9.22,,,,
2020,11,18,:0910,67.03,16.95,9.68,,,,
2020,11,18,:1010,70.56,18.54,10.04,,,,
2020,11,18,:1110,53.8,17.76,10.55,,,,
2020,11,18,:1210,43.22,14.7,10.72,,,,
2020,11,18,:1310,33.52,9.63,10.9,,,,
2020,11,18,:1410,4.03,2.97,10.65,,,,
2020,11,18,:1510,0,0,9.74,,,,
2020,11,18,:1610,0,0,9.34,,,,
2020,11,18,:1710,0,0,8.98,,,,
2020,11,18,:1810,0,0,8.82,,,,
2020,11,18,:1910,0,0,8.62,,,,
2020,11,18,:2010,0,0,8.34,,,,
2020,11,18,:2110,0,0,7.99,,,,
2020,11,18,:2210,0,0,7.67,,,,
2020,11,18,:2310,0,0,7.46,,,,
2020,11,19,:0010,0,0,7.36,,,,
2020,11,19,:0110,0,0,7.24,,,,
2020,11,19,:0210,0,0,7.15,,,,
2020,11,19,:0310,0,0,7.08,,,,
2020,11,19,:0410,0,0,7.03,,,,
2020,11,19,:0510,0,0,7.07,,,,
2020,11,19,:0610,0,0,7.07,,,,
2020,11,19,:0710,163.92,7.24,7.65,,,,
2020,11,19,:0810,398.88,12.9,8.43,,,,
2020,11,19,:0910,589.79,16.7,9.11,,,,
2020,11,19,:1010,706.04,18.3,9.62,,,,
2020,11,19,:1110,702.94,17.54,10.01,,,,
2020,11,19,:1210,541.54,14.49,10.32,,,,
2020,11,19,:1310,122.52,9.44,10.17,,,,
2020,11,19,:1410,6.44,2.8,9.7,,,,
2020,11,19,:1510,0,0,9.41,,,,
2020,11,19,:1610,0,0,9.56,,,,
2020,11,19,:1710,0,0,9.66,,,,
2020,11,19,:1810,0,0,9.77,,,,
2020,11,19,:1910,0,0,9.38,,,,
2020,11,19,:2010,0,0,9.04,,,,
2020,11,19,:2110,0,0,8.63,,,,
2020,11,19,:2210,0,0,8.45,,,,
2020,11,19,:2310,0,0,8.04,,,,
2020,11,20,:0010,0,0,7.13,,,,
